,Words,Old_WScore,Position_Weight,SCScore
7,monitor,73473.64620187305,1.0608779597342304,77946.57187687777
1,contract,84070.02289281996,0.5894224289210759,49552.7570929364
6,network,76486.22476586889,0.12008009635047305,9184.473239369474
47,internet,40324.837669094704,0.13050199382732644,5262.471716580138
19,system,54297.380853277835,0.09592658312194527,5208.562217725876
5,rout,77203.35171696151,0.06135192341064284,4736.574121583944
4,isp,77290.65556711759,0.05966609180969179,4611.631351098904
8,innov,73275.48387096773,0.062167834083624564,4555.378123687629
2,qualiti,83362.62643080125,0.054051158594719595,4505.846542083602
22,servic,53485.09573361082,0.08410878076827807,4498.5661914286375
0,path,85341.68990634756,0.050974860536195626,4350.28074089932
3,node,81803.32154006242,0.04713854603168685,3856.0896379611127
107,industri,29962.47741935484,0.10625060736371775,3183.53142392813
62,long,35862.81581685744,0.08005066479904058,2870.8422477049853
114,introduc,29249.8064516129,0.0902945947352387,2641.0994196325573
21,model,53874.76586888657,0.04601167197501238,2478.868054889802
28,account,48709.263267429764,0.050757140881929876,2472.3429379199442
57,commodit,36666.45577523413,0.054310787499942975,1991.3840879847976
10,requir,61370.47034339231,0.03213538965202376,1972.1639776128804
158,term,26468.42872008324,0.07406879267133351,1960.484559203815
69,present,35123.81893860562,0.050663321155069684,1779.4893190790951
60,studi,36020.32882414152,0.046667079446633,1680.963546930057
30,provid,47641.05098855359,0.03361583120927448,1601.4935286636564
9,data,66705.43600416233,0.021285690515740995,1419.871266502166
877,laskowski,6850.7359617682205,0.2,1370.1471923536442
33,support,46762.367325702384,0.028929373339055618,1352.8059825833002
71,argu,34914.57440166493,0.03805119632333833,1328.5413251035552
131,greater,27774.953173777314,0.047750281238369906,1326.2618254304216
15,time,57354.106139438074,0.02188893801668103,1255.420474288305
394,evolut,16950.58542413381,0.0729729070051257,1236.9334938377556
878,john,6850.7359617682205,0.16666666666666666,1141.78932696137
14,payment,58506.13943808532,0.019080697002672824,1116.337919414233
166,incent,25996.232258064523,0.04047624033998323,1052.2297448114446
41,lack,41603.60041623309,0.02446669922681469,1017.9027781365573
53,characterist,37584.04162330905,0.026970011969849966,1013.6420524559844
26,includ,50355.983350676375,0.01987924382329488,1001.0388709898732
627,suffer,10556.893667861408,0.09111342274399079,961.8747156232159
18,punish,55341.87200832466,0.01733727061766241,959.4770114963609
96,identifi,31425.520291363166,0.030528369957244207,959.3699095536194
12,cheat,58603.936524453704,0.016173593254189978,947.8362324408821
11,proof,59436.75858480749,0.014479308767926106,860.6031797141103
24,game,52984.01144640998,0.01592589745308659,843.8179329486915
85,strategi,32725.211238293443,0.02574369831616644,842.4679654514459
35,design,45037.93548387097,0.01868361872281674,841.471614643464
13,competit,58580.42559833508,0.014284690320316198,836.8032385045403
23,hop,53229.15192507804,0.015369841445087757,818.1236253449372
16,rest,57163.35796045785,0.013938176074880631,796.7529482842908
431,move,15821.372759856631,0.048844375963020034,772.7850793335211
51,behavior,38686.551508844954,0.01987055668023101,768.7233145191802
45,packet,40762.64308012487,0.018476076786057498,753.1337235510424
17,sourc,55523.71592091571,0.012153519917558918,674.8085873417323
145,deriv,27092.81893860562,0.024849926271224506,673.2545531039846
353,obstacl,18342.122580645162,0.0364180813794741,667.984912814225
178,econom,24838.826222684704,0.026877034219029566,667.5939823476257
78,measur,33750.394380853264,0.019294798916882377,651.2070729440406
208,correct,23549.47741935484,0.027395355586416353,645.1463077775084
117,meet,28893.40894901145,0.022299018471598795,644.2946598614642
299,fundament,20365.1,0.030672550968299246,624.6495677245109
113,patholog,29372.163371488037,0.020069067182935458,589.4719200105494
61,end,35975.94276795005,0.016367691057016964,588.8431167107302
68,improv,35171.26638917794,0.016306917591421603,573.5349425942611
52,give,38452.620187304885,0.014722218386964813,566.1078719485143
25,price,51814.43288241415,0.010777117863809848,558.4102502202419
29,cost,47667.58584807492,0.011661588682774626,555.8797796610984
879,destruct,6850.7359617682205,0.07692307692307693,526.9796893667863
27,cheater,49040.27471383975,0.010683178440980613,523.9060055626595
142,propos,27393.53166069295,0.018860371780835834,516.6521915107662
36,inform,44947.65868886576,0.010533990466602486,473.4782081246143
467,properli,14721.672640382318,0.031586473755047105,465.0057264858311
46,invest,40418.67845993756,0.011452629387249958,462.9001447240878
90,market,32193.814776274718,0.01434053982241008,461.67668283446164
355,employ,18314.81935483871,0.025055137519460303,458.8803175795571
43,motiv,41228.17169614984,0.011035816427577833,454.98653448336984
81,implement,33221.86056191467,0.01342790774191268,446.1000786400775
32,mechan,47244.77003121748,0.009410460071779507,444.5950219791771
