,Words,Old_WScore,Position_Weight,SCScore
20,local,65554.822,1.01264498448815,66383.76170731343
31,weapon,60078.1776,0.5269930931124515,31660.7846419832
0,sensor,89302.92480000002,0.2109249599984988,18836.21584118895
3,system,78623.56480000001,0.21556605711254595,16948.571860068758
16,network,67313.576,0.22027577584394484,14827.550178230345
123,classif,41134.61040000001,0.33937473642642285,13960.047562503596
5,time,77382.88320000001,0.06891691477915383,5332.9895668596155
1,detect,80123.73600000003,0.051362782357737585,4115.378013856825
10,estim,73579.196,0.055349776883647284,4072.5920818781524
2,shockwav,78927.19,0.04804813505604966,3792.304284714492
7,data,77289.19857142857,0.04879098692599938,3771.0162770195416
15,fusion,68685.66,0.04960238287905147,3406.9724056203504
13,acoust,69393.17920000001,0.04852014524018966,3366.9671334625086
19,shot,65802.50095238097,0.044720755880164165,2942.737581395699
22,node,63566.62960000001,0.04595597903980077,2921.2666975283796
14,trajectori,68844.62285714287,0.042257763851161416,2909.219815119413
8,muzzl,76660.78476190474,0.03627682939680351,2781.0102102326923
9,blast,75991.82095238096,0.03537139930172893,2687.937042572158
116,integr,41656.9384,0.06422823669483271,2675.551699537266
45,algorithm,54045.38880000001,0.04816243464836671,2602.9575061255705
40,mote,55288.77120000001,0.046667956254846876,2580.213955745838
53,microphon,52917.91560000001,0.04822667199265931,2552.0549581764294
25,calib,62536.87047619048,0.03923247877099453,2453.476443361578
195,softwar,34197.2296,0.07138001669376473,2440.998819728505
11,rang,73514.20666666668,0.03289087786289052,2417.9467926606258
55,soldier,52614.361904761914,0.04575757446870673,2407.5055829806297
39,sensorboard,55362.80800000001,0.04184575201847258,2316.69833461431
4,measur,77503.19142857143,0.029767998758244294,2307.1149062056843
92,toa,44620.65,0.0468390595110094,2089.9892807699216
213,present,32962.7968,0.061247038160239145,2018.8736734778086
811,volgyesi,12545.5904,0.14322546799422442,1796.848056303849
73,arriv,47047.5544,0.038089530876504935,1792.0192759828456
30,singl,60116.53142857143,0.02950614766889348,1773.8072536731042
81,consist,45971.7444,0.035450505260055026,1629.7215666661052
183,wireless,34778.49,0.04555455245115018,1584.3185468768017
67,implement,49121.3484,0.03080048306012096,1512.9612592844999
44,orient,54146.47619047619,0.026366683229453295,1427.6629857054206
810,balogh,12547.964800000002,0.11147628142948095,1398.8004554120207
927,gyorgi,11124.12,0.125,1390.515
382,paper,23906.5968,0.05742223917281126,1372.7703192575643
75,fpga,46994.67,0.026342780742993805,1237.9702878993487
141,commun,39015.5728,0.031003120637470887,1209.6045102584278
84,bluetooth,45570.56285714285,0.026358142276708487,1201.1553794182585
185,micaz,34571.4336,0.034208148989997696,1182.6247513866124
41,perform,54703.08666666667,0.021494983356305158,1175.8419374385187
