,Words,Old_WScore,Position_Weight,SCScore
0,process,27806.020823902218,1.207772203425962,33583.33903899256
1,execut,27172.840199185157,0.6584335024950477,17891.508345087714
16,support,20858.053417836123,0.3963150141150332,8266.35973470184
3,activ,25133.6785875962,0.1001625865375328,2517.4542565366396
2,grid,26881.784065187865,0.0848629410229657,2281.267255716137
17,infrastructur,20835.626075147127,0.10025377522533724,2088.8501732169757
6,comput,23482.338614757813,0.0817734092044123,1920.2308846211629
18,distribut,20626.54956994115,0.08912892989406711,1838.422290575785
5,control,23975.75780896333,0.07399351303755773,1774.0505480228549
8,model,23048.684498480245,0.0638943715788873,1472.6812117504364
384,univers,5061.089619600259,0.2850140056022409,1442.4814251941914
7,order,23386.75192394749,0.055491447177836724,1297.7647090489036
20,program,19620.20668693009,0.04822718681412165,946.2273732222563
12,schedul,21654.674772036476,0.04299304315083218,931.0003668914013
73,share,13979.767891682786,0.06571465030885656,918.6755584009153
25,structur,18421.500679040288,0.0432400861087364,796.5472756138481
14,wide,21255.088145896654,0.033183748456783256,705.3234984601902
29,manag,17870.797645993658,0.03892027825531807,695.5364170265563
111,virtual,12100.533272974197,0.05511484494886087,666.9190151385047
26,network,18255.931914893616,0.03636369347741151,663.8531122976856
13,propos,21404.23951367781,0.02971134924903975,635.9488356009781
40,task,16540.079303675047,0.03722987523452949,615.7850888450454
28,group,17910.263467632412,0.03380614415789335,605.4769486926322
19,resourc,20173.519692168404,0.02750409306380957,554.8543630379947
139,manner,11047.142857142857,0.04664163866069762,515.2568453759638
9,data,22826.75,0.02204550980797051,503.2273410090909
186,emerg,9481.028368794327,0.05130837393412274,486.45614882612506
4,parallel,24397.712765957447,0.019850427182724843,484.3050206856746
27,coordin,18145.755092802166,0.026504911532042527,480.95163341683156
22,element,18724.64463558171,0.024467987289161,458.15436693747
57,hierarch,15086.489361702128,0.030035503674077358,453.1303066523332
81,prime,13647.585106382978,0.03188302895118599,435.12635106058326
37,algorithm,17369.063829787232,0.02486168924261721,431.8242673713529
214,organ,8476.974854932301,0.049174311926605506,416.84940571043245
74,number,13922.147001934236,0.02798582537126538,389.6227747892174
232,seamless,8058.900709219858,0.04815924366895241,388.11056295921253
120,subject,11615.548936170213,0.03316434266014098,385.222045104785
21,local,18834.2109929078,0.019935694532412947,375.47307711362384
59,automat,14918.251697600725,0.02505315976891537,373.74934325288393
30,perform,17772.338007736944,0.020636968792586932,366.7671848369739
58,present,15020.073367571536,0.02383746219045482,358.0404309973439
32,node,17724.762411347518,0.019510175345140268,345.8132225963413
49,monitor,15673.336351290176,0.022016760307315184,345.0760896622857
54,advantag,15295.282028067,0.02206537360040633,337.496112272879
42,section,16395.183890577504,0.020391305038668855,334.3191958778355
35,environ,17477.609707446805,0.019043694047625948,332.83825195243423
53,type,15295.330754352031,0.021748184935090422,332.64568188902405
268,breakthrough,7389.121856866538,0.04419149648476732,326.53635256323497
43,depend,16284.0,0.019592054361529797,319.03701322315123
269,power,7389.121856866538,0.041781874039938556,308.7313586893546
115,enact,11855.277240490008,0.02289201458658927,271.39117951735705
187,academ,9385.044487427469,0.02849720223820943,267.44751077281313
149,product,10775.682785299809,0.02457916543564203,264.8572898618839
188,commerci,9385.044487427469,0.027745934287990364,260.39682763802875
164,address,10234.566565349543,0.025258948788360554,258.5143927452313
24,languag,18621.957446808512,0.013594644746440095,253.15889597268634
178,isol,9722.44680851064,0.025,243.061170212766
38,aim,17114.017021276595,0.014007161086321553,239.71879325107022
10,servic,22464.551063829786,0.010378648401617974,233.15167699168236
106,promot,12189.4358662614,0.019064949387530034,232.3909778528169
262,nowaday,7560.205673758866,0.029411764705882353,222.35899040467254
260,dozen,7560.205673758866,0.02857142857142857,216.00587639311047
39,architectur,16552.628338614755,0.012480660134308312,206.5877286237712
62,construct,14761.414526779165,0.01357733543764813,200.42067656425266
34,workflow,17578.728132387707,0.010961494240979499,192.68912718691215
55,middlewar,15218.457446808514,0.011994566333567087,182.53879734031273
94,heterogen,13069.4414893617,0.013365921297732513,174.6851263521285
61,machin,14851.563603440469,0.01112146968420036,165.17121437863662
261,longrun,7560.205673758866,0.021739130434782608,164.35229725562752
11,start,21850.58888126287,0.007290865352193355,159.30970139942082
385,low,5061.089619600259,0.03125,158.15905061250808
98,administr,12613.016717325227,0.012276706346668616,154.84630238422395
259,fashion,7560.205673758866,0.02040816326530612,154.28991170936462
383,cost,5061.089619600259,0.030303030303030304,153.36635210909876
84,object,13479.169361702126,0.01098071464413384,148.01091240080274
64,subprocess,14693.999999999998,0.010011299589578731,147.10603616926986
75,find,13916.255319148935,0.010472051027511474,145.73173581400562
65,determin,14495.410593028519,0.00957179527643045,138.74710264427029
70,flow,14142.726149622513,0.009479333862576291,134.06362289925988
113,rang,11978.921663442938,0.010904427214740183,130.62327939008793
15,specif,20933.293617021278,0.006226491107225015,130.34096655131316
52,gener,15317.578723404255,0.008292634606346674,127.02308340714164
48,work,15732.22340425532,0.007976794518977183,125.49271342238839
83,iter,13608.290618955512,0.00897992602062142,122.20144302533699
77,recov,13893.49963316214,0.008524033737184484,118.42865960063433
36,avail,17428.788652482268,0.006599240129763323,115.01676148862461
205,computercommun,8749.693169092945,0.012987012987012988,113.6323788193889
47,steer,15733.790881458965,0.00718993658171556,113.12495862766453
45,gridflow,15921.487989018533,0.007058156411273925,112.37635252671195
68,webflow,14278.51544269046,0.007501602374608028,107.11174535076415
367,typeint,5474.5647969052225,0.018736708828394812,102.57532656179353
63,design,14702.244680851065,0.006732261697465762,98.97935873166337
103,paramet,12293.301257253386,0.007963167301534759,97.89361459967631
177,condorg,9755.673758865249,0.010005079505213928,97.60629158437602
128,describ,11417.776595744685,0.00852743306737047,97.36432569840186
153,sequenti,10564.599734042553,0.009117545293147126,96.32321657910306
185,legion,9494.970212765957,0.009923116777173824,94.21969821706358
189,globu,9304.749645390071,0.010097358301903867,93.9533910790165
224,domain,8282.893617021276,0.011023831208257437,91.30922114999547
100,operag,12550.665248226953,0.007236355605868998,90.82107682639233
44,pass,16140.146382978723,0.0056129057247596694,90.59312003148034
66,paper,14389.992705167173,0.0062437950272147755,89.84816489417969
87,implement,13420.380547112461,0.0066748050581218405,89.57842395778621
23,refer,18634.74231678487,0.004763692926622265,88.77019016389667
116,parfor,11794.691489361705,0.007257410214041876,85.59891448636643
125,allow,11471.63060208239,0.007302765775157207,83.77463134613335
253,research,7638.836879432624,0.010920899145622498,83.42296715014538
254,field,7638.836879432624,0.010815328576418341,82.61653079272597
146,return,10886.258220502905,0.007404782384587042,80.61037310524578
91,simpl,13246.56765957447,0.006082939086813252,80.57806418254188
118,swindew,11684.56566397652,0.006826773155359487,79.7678792068701
67,set,14307.517730496453,0.005537599655246714,79.22930525183341
138,receiv,11071.557059961317,0.007154373722159391,79.21005689317552
182,util,9603.401418439715,0.00819672131147541,78.716405069178
88,requir,13341.57253384913,0.00580650693005232,77.46793337559066
119,faulttoler,11664.590312358532,0.006570078343842678,76.63727220102389
71,compar,14110.260047281323,0.0053862603581929965,76.00153433646582
89,provid,13309.130699088148,0.0055381467220256796,73.70791855416637
51,area,15446.79574468085,0.004759960639863459,73.52613975669121
122,defin,11577.417794970985,0.006228054039795144,72.10478366836523
50,maintain,15489.089361702128,0.0045980176495894485,71.21910626117455
334,widearea,5929.0893617021275,0.011972649761931126,70.98691033485134
33,repres,17585.291568163906,0.003988319745630964,70.13576559398581
117,central,11724.680851063831,0.005931607092597805,69.54620009461588
165,total,10190.41232575202,0.006823176526490853,69.53098217633425
41,inform,16448.641843971633,0.004127350261239765,67.88930621175565
221,fork,8335.981087470449,0.008127358508761588,67.74950682012863
192,defici,9277.678191489362,0.007246376811594203,67.22955211224175
90,figur,13305.886826618378,0.004779971570646124,63.60176075347062
333,multipl,5929.0893617021275,0.010638297872340425,63.075418741511996
216,demonstr,8448.987234042554,0.007452349290780142,62.9648040214275
245,condit,7840.2624113475185,0.008017689668039361,62.86079093017837
213,found,8494.78094777563,0.0071571697573235464,60.798589294507984
167,bpel,10174.305272895466,0.00594225258981706,60.45829185745245
69,join,14156.608353033884,0.004192945830128557,59.35789196261652
80,behalf,13730.722437137332,0.00431389724759679,59.232925729082226
179,emphas,9701.027146001468,0.006097560975609756,59.15260454878944
46,extern,15853.650323774285,0.003646831779533814,57.815595822356606
314,tradit,6377.817021276595,0.008928571428571428,56.944794832826744
97,similar,12634.462765957449,0.0043991997108411545,55.581524946633344
315,minim,6377.817021276595,0.008620689655172414,54.981181217901685
171,take,9882.722188449847,0.00520400838834077,51.42976916833445
157,employ,10399.643102264929,0.004694835680751174,48.82461550359122
155,worker,10470.157084653687,0.004635166606373495,48.53092248227164
107,nest,12181.722951561793,0.00394160883762946,48.01558684342959
60,recoveri,14907.79900407424,0.003214086929124877,47.91496192101587
101,respons,12433.940425531917,0.003772644996618823,46.908843134639504
131,dispatch,11332.75418741512,0.004108777172532744,46.56376170717611
280,interconnect,7206.999266324285,0.006329113924050633,45.61391940711572
144,differ,10934.373758865246,0.004145879335528061,45.33259421381971
148,collect,10802.420668693008,0.004148811416592218,44.81720619710529
193,document,9260.301063829787,0.004821830133194949,44.65159871203171
151,instanti,10731.417836124943,0.004106776209588046,44.071531464546744
159,possibl,10344.584880036216,0.004226523514290034,43.721631241042225
211,constraint,8506.832826747719,0.005025125628140704,42.74790365199859
172,finish,9871.128672745695,0.004227438939158397,41.729593724608094
210,descript,8506.832826747719,0.0048543689320388345,41.29530498421222
236,difficult,7984.749816581072,0.005154639175257732,41.158504209180784
147,highlevel,10841.809435707675,0.0037731585677061386,40.90786616177767
140,detail,11031.367781155017,0.0036973280054421343,40.7865850355965
206,integ,8661.38829787234,0.004706819798857758,40.767593926020425
130,composit,11381.56595744681,0.0035320629582924665,40.20040752566041
133,solv,11291.953578336555,0.0035446764409903637,40.02632182188642
132,problem,11291.953578336555,0.003536424747276055,39.933144079521796
166,compos,10188.32050701675,0.0038904740135882847,39.63739617465728
142,concurr,10969.431610942249,0.00360813567503539,39.579197530301656
135,base,11141.44680851064,0.003540791497587448,39.44954013039728
72,request,14047.659574468084,0.002780790079063096,39.06359237873656
95,scalabl,13000.092802172927,0.002951988928722068,38.37613002437393
183,code,9598.643617021276,0.003970255105233516,38.10906382379583
31,state,17770.292069632495,0.0020988108973425093,37.29648264470385
184,futur,9515.966565349543,0.0038918093093847682,37.03432726682155
181,server,9610.349479402445,0.0038503444567341656,37.003155845295275
313,focus,6436.330887747616,0.005747126436781609,36.99040740084836
162,wait,10259.468085106382,0.003590012604365519,36.831619739617686
312,improv,6436.330887747616,0.005714285714285714,36.77903364427209
105,findprim,12209.376208897484,0.0029680774748923958,36.23837450811573
123,runtim,11528.941276595748,0.0030818605469093464,35.53058926797511
200,case,8908.672525439406,0.003939115525685637,35.09229025820744
92,limit,13212.351457840818,0.00258667194842258,34.17601888869702
235,parwhil,8011.698074974671,0.004222845192008188,33.83216069572805
270,contextu,7350.812628689086,0.0045662100456621,33.56535446889993
175,repositori,9849.741511996375,0.0033468017349477116,32.96513198113596
248,subrang,7719.627234042554,0.004253021871259746,32.831743464355355
176,remot,9831.893617021276,0.0033235535835189215,32.676825263627876
301,ofth,6705.831205673759,0.0046359680130849375,31.088018970650346
110,made,12114.400386847195,0.002550717205589142,30.9004095021269
93,commun,13134.260790273554,0.0023429612850865223,30.77306453984085
244,version,7840.2624113475185,0.003920469381172531,30.737508724045863
256,avant,7634.062006079027,0.004016064257028112,30.658883558550308
194,exit,9114.927659574469,0.0033623830388238886,30.647878162659918
196,verifi,9067.158054711246,0.0033505637178259896,30.38009080190918
255,feasibl,7634.062006079027,0.003952569169960474,30.17415812679457
302,complementari,6663.713069908814,0.0045045045045045045,30.01672554012979
257,major,7634.062006079027,0.003875968992248062,29.589387620461345
141,proceed,11017.713475177305,0.0026483517982367104,29.17878129444265
223,conclud,8283.907493061979,0.003401360544217687,28.176556098850266
303,unit,6663.713069908814,0.004219409282700422,28.116932784425373
99,compris,12560.395929694723,0.0021879110494850158,27.4810290404857
215,framework,8458.867715078632,0.003205128205128205,27.111755497046897
150,autonom,10755.69452887538,0.002494096531746504,26.825740420992933
126,end,11446.2147922999,0.0022465010249522865,25.713933262725746
134,instanc,11159.38510638298,0.002275795462095842,25.39647798488631
85,gm,13444.867234042551,0.0018629908103592315,25.04766410352121
79,global,13770.721377912863,0.0018050868126705578,24.85734756023104
230,specifi,8108.9750231267335,0.00303951367781155,24.647340495825937
228,strictli,8108.9750231267335,0.0030211480362537764,24.498413967150253
229,synchron,8108.9750231267335,0.0030120481927710845,24.42462356363474
203,java,8758.765052059753,0.002764190339400929,24.21089374198604
161,addit,10278.191489361705,0.002276656112296474,23.399907477608924
195,exchang,9094.141337386018,0.002512562814070352,22.849601350216126
104,system,12263.903792784455,0.0018140910621341666,22.247838257363586
243,store,7893.3804255319155,0.002752911952257615,21.72978131716311
220,shown,8350.378723404257,0.002537500445536275,21.189089731034933
198,current,9005.261794634598,0.002331721839614952,20.997765597999628
242,context,7913.303782505909,0.002638522427440633,20.879429505292634
241,parent,7913.303782505909,0.002631578947368421,20.824483638173444
137,tool,11091.34723404255,0.0018763472467176173,20.8112188449848
156,due,10432.249886826618,0.001966383411075057,20.5138031176455
129,potenti,11384.961702127659,0.0017924730414911089,20.407236929472557
173,dynam,9867.191489361705,0.0020415375306049753,20.144241747197924
297,rational,6780.7949709864615,0.0029585798816568047,20.06152358280018
169,true,9994.376692456479,0.0019723865877712033,19.71277454133428
96,creat,12821.291489361703,0.0015338514787139879,19.665956909980515
308,input,6509.576402321084,0.002933688776122474,19.097071228801077
294,arrang,6785.7011605415855,0.002777777777777778,18.849169890393295
124,initi,11512.605823068308,0.0016297872116074065,18.76309774271369
56,time,15213.829787234043,0.0012185858191374557,18.539357233494417
365,int,5474.5647969052225,0.0032339869281045753,17.704670990252968
366,num,5474.5647969052225,0.003220912591901039,17.633094689530186
403,block,3820.3643617021285,0.004592476984888589,17.54493540500561
82,open,13628.113829787237,0.0012856207009498853,17.520585254475893
208,point,8586.455862381166,0.002004461783451312,17.211222631434527
234,pute,8050.590070921985,0.0021327648732822,17.170015712456866
108,part,12170.245187436674,0.0014005602240896359,17.04516132694212
112,easi,12019.78601823708,0.0013782661746324623,16.566464495256376
309,access,6480.03590425532,0.0024154589371980675,15.652260638297873
209,natur,8522.217745586237,0.0018356385111681448,15.643711094358663
310,sourc,6480.03590425532,0.002403846153846154,15.577009385229136
191,cluster,9280.029980657642,0.0016733357138963428,15.52860559266322
287,similarli,6945.662234042554,0.002232142857142857,15.503710343844986
76,pc,13902.355623100306,0.0011074197120708748,15.395742661240648
247,intergroup,7731.2247918593885,0.001988268032760965,15.371747107743067
286,parswitch,6945.662234042554,0.0022123893805309734,15.366509367350783
292,combin,6898.217021276595,0.0022210711951360885,15.321431123754916
102,level,12357.62088974855,0.001236858852757958,15.284632796512168
114,make,11869.63829787234,0.0012435589675793314,14.760595147242219
160,recurs,10342.19574468085,0.0014128250470293226,14.611713189365183
145,independ,10927.064589665652,0.0013012148040345238,14.218458208714376
311,foster,6460.438625204582,0.0021332702535298027,13.78186154390391
321,extend,6135.007598784196,0.002197802197802198,13.48353318414109
323,respect,6135.007598784196,0.0021929824561403508,13.453964032421482
322,counterpart,6135.007598784196,0.002183406113537118,13.395213097782086
330,rid,5988.510638297874,0.0021588954879432024,12.928568596521147
174,reach,9861.311854103344,0.00129366106080207,12.757195154079358
293,contain,6814.5390070921985,0.0018248175182481751,12.43529015892737
233,output,8050.981914893617,0.0015037593984962407,12.106739721644537
163,interpret,10257.606382978724,0.0011668611435239206,11.96920231386082
143,pendent,10945.511968085106,0.0010090817356205853,11.044916214011208
338,constructor,5788.3404255319165,0.0019011406844106464,11.004449478197559
340,express,5788.3404255319165,0.001890359168241966,10.942042392309862
339,fix,5788.3404255319165,0.0018867924528301887,10.921397029305503
345,flexibl,5531.921985815602,0.001968503937007874,10.889610208298429
127,furnish,11442.741407528645,0.0009433962264150943,10.79503906370627
282,getnumact,7150.9671179883935,0.0014771048744460858,10.562728386984334
332,portion,5939.310638297873,0.0017761989342806395,10.549397226106347
382,evalu,5108.553191489362,0.002061855670103093,10.533099363895591
121,class,11594.899419729209,0.0009041591320072332,10.483634195053533
201,autonomi,8896.264990328822,0.001141552511415525,10.15555364192788
239,capabl,7961.588954277953,0.0012674271229404308,10.09073378235482
238,reduc,7961.588954277953,0.001256281407035176,10.001996173716021
237,unnecessari,7961.588954277953,0.0012547051442910915,9.98944661766368
180,persist,9612.434490481524,0.0010384215991692627,9.981759595515602
240,overhead,7961.588954277953,0.0012531328320802004,9.976928514132773
222,highli,8333.510638297874,0.0011806375442739079,9.838855535180489
86,relat,13425.606808510638,0.0007204610951008645,9.672627383653197
354,minnum,5474.5647969052225,0.0016891891891891893,9.247575670448011
