,Words,Old_WScore,Position_Weight,SCScore
12,sensor,59294.74913580247,0.5031044632965584,29831.452940271975
188,multisequ,28817.90541310541,1.0290224607606733,29654.271942162057
0,node,82956.18074074075,0.3145834617687634,26096.642512537444
106,posit,35134.683760683765,0.5328697675302517,18722.210767804467
198,wireless,28155.976608187128,0.3917454433705492,11029.975539905077
2,msp,73954.8049382716,0.12776893734713152,9449.126838677357
7,locat,69565.47950617285,0.12470386102139379,8675.083888224397
3,event,73694.65679012345,0.103346220755173,7616.064269108807
1,local,75780.26962962963,0.09350296623018949,7085.679992093914
5,sequenc,72777.20000000001,0.09368354800325615,6818.026309742575
29,network,52755.68,0.10219422538214126,5391.3258521081225
37,propos,48431.40740740741,0.08643737749710155,4186.283844789995
8,scan,66844.56000000001,0.044748879777197645,2991.219179199675
48,cost,46469.673086419745,0.06354105410415165,2952.7320117864365
17,distribut,57747.566419753086,0.05057928451817101,2920.830592176669
9,anchor,64363.27012345679,0.045097022913205,2902.5918675263333
36,solut,49228.74666666667,0.05685110777864495,2798.7087825542753
4,system,72969.75061728395,0.035422821042169345,2584.7944176077754
799,scienc,9480.767592592592,0.23376623376623376,2216.2833333333333
105,applic,35145.37606837606,0.06232588986270962,2190.466838021117
35,estim,50014.10469135803,0.04234885376043327,2118.0400055333207
21,process,54900.24000000001,0.03758978526216954,2063.688232441571
42,inform,47553.27703703704,0.042780351897858906,2034.345925540818
6,figur,69834.44,0.028004771500061615,1955.697535034763
11,accuraci,59753.44493827161,0.029765272829904148,1778.5775911143096
18,area,57647.777777777774,0.030619522902853014,1765.1474519652477
24,basic,53799.81827160494,0.03239095591385022,1742.627541808709
46,present,46882.129382716055,0.036951895402338474,1732.383541189023
67,effect,40504.454320987665,0.042620322053082915,1726.31288774488
13,target,59257.98320987656,0.028916996427279403,1713.5628887677833
16,error,57918.10716049384,0.027269411027051108,1579.3926700682985
19,obtain,57538.62074074075,0.026836836364630398,1544.1545494657883
30,evalu,52424.82074074074,0.02899299987371314,1519.95282111573
111,rang,34266.336182336185,0.044282898680279396,1517.412693306785
128,constraint,32307.136752136747,0.04597603081006774,1485.353914701311
102,limit,35289.38319783198,0.03896806412461732,1375.1589473713095
91,exist,36439.053888888884,0.0367728382742068,1339.9674355212173
25,number,53615.12000000001,0.02360547969068282,1265.6106262735225
10,time,62316.28,0.02017988220967119,1257.5351901448885
33,requir,50708.663703703714,0.022833934111104782,1157.8782858725413
62,approach,41319.751111111116,0.028001918436704715,1157.0323004382724
138,environ,31512.047863247866,0.03670981332219452,1156.801394459888
64,work,41031.0,0.027796649379560997,1140.5243206927673
32,achiev,52139.62962962963,0.021440031106544386,1117.8752811429626
85,idea,37550.20051679586,0.028308823397328334,1063.0019949642412
79,design,38475.49135802469,0.02730015316682307,1050.3868072428513
55,outdoor,43765.088888888895,0.023812464455246155,1042.1546235473552
22,gener,54478.01333333334,0.018942962170174747,1031.974945679609
39,flip,48224.259259259255,0.02079238809108744,1002.6975139237354
38,comput,48282.12,0.020685994055816347,998.7636473222117
15,result,57926.97432098765,0.016653106014757807,964.6640444815604
31,line,52263.24000000001,0.01816004817395085,949.1029561267552
248,devic,25962.121212121205,0.036441184921499406,946.0904600452911
312,energi,22317.163398692806,0.04211726137677601,939.9378040509638
49,section,46308.29432098765,0.020248461150536197,937.6716985061144
14,method,58479.46567901236,0.015423698673228832,901.969657204514
54,deploy,44487.17333333334,0.020073651085469577,893.01999527214
69,physic,39469.71209876544,0.021732592633094714,857.7791743879991
63,increas,41101.60197530864,0.020772760665162378,853.7937407878516
53,addit,45062.08888888889,0.01886146928223414,849.9372053710822
84,multipl,37782.79901234568,0.022034568728131188,832.527681578698
230,largescal,26526.81481481481,0.031123365784093117,825.6037605683816
338,sever,21361.234567901232,0.038461538461538464,821.5859449192782
26,perform,53376.8562962963,0.01430310362920457,763.4547070070863
34,distanc,50582.11111111112,0.014672233682454593,742.1525543741052
20,propag,54922.46913580247,0.013346186829468422,733.0055342221328
92,boundari,36435.365079365074,0.020100883647035366,732.3830340975728
50,iter,46239.69777777779,0.015801730661475145,730.6672501524554
82,address,37971.92144702842,0.018819779524780693,714.6231897653663
73,simul,39014.700529100526,0.0180725916418521,705.0967506915849
83,start,37962.09777777778,0.017822153646781577,676.566339349701
43,detect,47507.16148148148,0.01377213502158823,654.2750424153585
27,order,53284.43851851852,0.011988309389324065,638.7903345964164
28,shown,52842.22222222222,0.01202720900402115,635.5444509035976
89,hardwar,36704.09545454545,0.01725831726702568,633.4509243537406
129,measur,32287.777207977208,0.018939629991815313,611.5185535772561
163,micaz,30018.258823529413,0.020036978251973498,601.4751992091705
40,base,47783.20790123457,0.012275494008640364,586.5624823052219
229,onedimension,26542.35897435897,0.022020735795052763,584.4822743518065
134,interest,32009.17237237237,0.018237206179310208,583.757876184035
23,show,53949.977777777785,0.009912811369595794,534.7959531049961
109,rangefre,34507.86096866096,0.01549372615434862,534.6553480207683
114,partial,33877.933918128656,0.015581431402838146,527.8667034152054
798,locationdepend,9480.767592592592,0.05555555555555555,526.7093106995884
122,testb,33005.477192982464,0.015717684276953445,518.769669929486
247,version,25962.449462365592,0.01979251246909321,513.8621047120733
142,precis,31259.111111111102,0.016435652589845,513.7638904895858
124,indoor,32889.15,0.015323892704189948,503.98980573200885
401,stationari,18625.2202020202,0.026129377171879176,486.6654035678894
