childloc	figur	1
childloc	locat	2
childloc	final	1
childloc	ad	2
childloc	symbol	2
childloc	room	1
childloc	refer	1
childloc	sensor	1
childloc	contain	2
childloc	detect	1
childloc	desk	1
childloc	multipl	1
childloc	number	2
childloc	calcul	2
childloc	hierarchi	2
childloc	occur	2
childloc	tag	1
childloc	time	2
childloc	consid	2
childloc	occurr	2
childloc	singl	2
develop	fact	2
develop	map	1
develop	virtual	3
develop	integr	1
develop	visual	1
develop	objectseg	1
develop	overview	1
develop	adapt	2
develop	contextawar	1
develop	retriev	2
develop	mechan	3
develop	socal	3
develop	kind	3
develop	reduc	2
develop	take	2
develop	longer	2
develop	extern	2
develop	applic	10
develop	comput	4
develop	main	2
develop	commun	9
develop	softwar	2
develop	availabilitymanag	1
develop	ecarul	1
develop	describ	1
develop	multitud	1
develop	deliveri	2
develop	order	2
develop	trigger	1
develop	spatial	1
develop	locat	5
develop	twodimension	1
develop	current	4
develop	focus	2
develop	motiv	3
develop	ad	1
develop	enhanc	2
develop	sens	2
develop	bound	1
develop	subchapt	1
develop	member	2
develop	dynam	4
develop	includ	1
develop	giss	6
develop	distribut	5
develop	architectur	7
develop	differ	2
develop	user	4
develop	compris	1
develop	hide	2
develop	refer	2
develop	mobil	1
develop	attribut	1
develop	environ	2
develop	interact	8
develop	account	2
develop	flexibl	2
develop	sensor	6
develop	middlewar	4
develop	insert	1
develop	encapsul	1
develop	lead	2
develop	prototyp	2
develop	format	1
develop	keep	2
develop	unload	1
develop	servic	2
develop	addit	1
develop	minimum	2
develop	short	1
develop	framework	7
develop	abstract	2
develop	nearbi	1
develop	peopl	1
develop	load	1
develop	determin	1
develop	instantmesseng	1
develop	world	2
develop	form	1
develop	runtim	2
develop	discuss	1
develop	group	8
develop	contextsensit	4
develop	introduc	2
develop	proxim	2
develop	simpl	2
develop	protocol	2
develop	respect	1
develop	class	2
develop	level	2
develop	achiev	1
develop	detail	3
develop	system	5
develop	lowlevel	2
develop	set	2
develop	asynchron	1
develop	context	12
develop	featur	3
develop	serv	4
develop	import	1
develop	messag	2
develop	transport	2
develop	behaviour	2
develop	benefit	1
develop	softwareframework	2
develop	sum	2
develop	studi	2
develop	meet	1
develop	present	2
develop	andor	1
develop	give	1
develop	concept	1
develop	entiti	2
develop	requir	1
develop	rule	1
develop	base	2
develop	exist	1
develop	occur	1
develop	client	2
develop	support	6
develop	postit	1
develop	bring	2
develop	hidden	2
develop	run	2
develop	inform	3
develop	availabilitystatu	1
develop	awar	4
develop	design	2
develop	chang	1
develop	place	1
develop	server	2
develop	real	2
develop	situat	4
develop	appear	2
develop	data	2
develop	chapter	1
develop	represent	1
develop	singl	1
exxon	contextawar	1
exxon	leusen	2
exxon	ed	1
exxon	enhanc	1
exxon	van	2
exxon	ryan	1
exxon	pasco	1
exxon	archaeolog	1
exxon	mors	1
effort	wlan	1
effort	administr	2
effort	kind	1
effort	bluetooth	1
effort	order	2
effort	chosen	2
effort	locat	1
effort	tabl	2
effort	activ	1
effort	coverag	2
effort	differ	2
effort	flexibl	2
effort	sensor	2
effort	prototyp	1
effort	implement	1
effort	rfidread	1
effort	frequenc	1
effort	identif	1
effort	system	2
effort	ieee	1
effort	evalu	2
effort	accuraci	2
effort	accur	1
effort	radio	1
effort	base	2
effort	rfid	2
effort	complet	2
dimens	clock	2
dimens	locationsens	2
dimens	deriv	1
dimens	provid	1
dimens	retriev	2
dimens	applic	2
dimens	subsystem	3
dimens	function	1
dimens	local	2
dimens	locationcontext	1
dimens	locat	3
dimens	object	1
dimens	person	1
dimens	sens	1
dimens	type	3
dimens	member	1
dimens	effect	1
dimens	activ	4
dimens	includ	1
dimens	giss	2
dimens	architectur	1
dimens	user	5
dimens	belong	1
dimens	obtain	1
dimens	coordin	1
dimens	core	1
dimens	refer	2
dimens	secondari	1
dimens	identifi	2
dimens	interact	3
dimens	easili	2
dimens	instant	1
dimens	primari	2
dimens	character	2
dimens	collect	2
dimens	detect	1
dimens	group	3
dimens	underli	1
dimens	show	1
dimens	respect	2
dimens	exploit	1
dimens	system	3
dimens	context	6
dimens	serv	2
dimens	import	4
dimens	ident	4
dimens	sourc	2
dimens	evalu	1
dimens	central	1
dimens	contextu	1
dimens	entiti	2
dimens	coreattribut	1
dimens	support	2
dimens	messeng	1
dimens	time	5
dimens	inform	6
dimens	chang	1
dimens	place	1
dimens	real	2
dimens	consid	1
dimens	situat	2
dimens	relev	2
dimens	chapter	1
dimens	interfac	2
meaning	sector	2
meaning	creation	1
meaning	corridor	1
meaning	reason	1
meaning	locat	2
meaning	sens	1
meaning	room	1
meaning	defin	1
meaning	dynam	1
meaning	front	2
meaning	format	1
meaning	peopl	2
meaning	form	2
meaning	group	2
meaning	make	1
meaning	hall	2
meaning	meet	1
meaning	hierarchi	1
meaning	outdoor	1
meaning	lectur	1
meaning	tag	1
meaning	complet	2
meaning	consid	2
meaning	left	2
meaning	resid	2
meaning	perform	1
static	socal	2
static	synchron	1
static	close	2
static	creat	3
static	applic	1
static	comput	1
static	commun	2
static	subtyp	2
static	purpos	1
static	join	5
static	person	2
static	room	1
static	type	1
static	decid	2
static	member	2
static	dynam	2
static	killer	1
static	user	1
static	interest	2
static	granular	1
static	allow	2
static	attende	2
static	easili	1
static	distinguish	1
static	instant	1
static	enabl	1
static	peopl	4
static	sort	2
static	today	1
static	form	4
static	group	7
static	anytim	2
static	manual	2
static	constantli	2
static	level	1
static	owner	2
static	import	1
static	messag	1
static	area	1
static	depart	1
static	open	4
static	hierarchi	1
static	leav	5
static	lectur	2
static	time	2
static	chang	2
static	real	1
static	resid	1
static	built	2
fact	map	2
fact	virtual	1
fact	wlan	1
fact	administr	1
fact	simpli	1
fact	bluetoothmodul	1
fact	longer	1
fact	meter	2
fact	posit	1
fact	applic	1
fact	comput	2
fact	commun	2
fact	bluetooth	2
fact	order	1
fact	locat	3
fact	current	2
fact	trace	2
fact	back	2
fact	signal	2
fact	motiv	2
