program	develop	2
program	effort	2
program	springer	1
program	foster	1
program	scientif	2
program	administr	1
program	tigr	2
program	domain	1
program	prepar	2
program	educ	2
program	workforc	2
program	simul	2
program	creat	1
program	graduatefaculti	2
program	applic	1
program	flag	1
program	comput	2
program	main	4
program	enkf	4
program	grid	2
program	locat	1
program	final	1
program	suitabl	2
program	enhanc	2
program	start	2
program	contrast	2
program	store	1
program	research	2
program	vol	2
program	filter	1
program	inputfil	2
program	match	1
program	averi	1
program	user	2
program	llorent	1
program	qo	1
program	technolog	1
program	outreach	2
program	remot	2
program	read	2
program	directori	1
program	environ	2
program	ensembl	2
program	eclips	1
program	pp	1
program	cluster	2
program	term	1
program	transfer	2
program	kalman	1
program	montero	1
program	process	4
program	untar	2
program	involv	1
program	configur	2
program	work	1
program	result	2
program	site	3
program	emerg	1
program	outputfil	1
program	output	2
program	collabor	2
program	specifi	2
program	level	1
program	observ	2
program	assimil	1
program	file	3
program	institut	2
program	secur	1
program	help	1
program	number	2
program	abil	1
program	compar	2
program	modelspecif	2
program	opportun	2
program	train	2
program	input	2
program	approach	2
program	standard	1
program	span	1
program	increas	2
program	school	1
program	argument	1
program	licens	1
program	execut	2
program	herrera	1
program	mastercontrol	4
program	model	3
program	gridway	2
program	huedo	1
program	data	2
program	particip	2
develop	effort	4
develop	fact	1
develop	texa	8
develop	consortium	1
develop	integr	1
develop	hydrocarbon	2
develop	tigr	10
develop	forecast	2
develop	author	2
develop	provid	3
develop	mechan	1
develop	state	3
develop	educ	8
develop	divid	1
develop	workforc	2
develop	higher	3
develop	simul	2
develop	creat	1
develop	conclus	2
develop	graduatefaculti	2
develop	acknowledg	1
develop	intercampu	1
develop	applic	8
develop	comput	5
develop	insight	2
develop	main	3
develop	enkf	2
develop	figur	1
develop	tech	2
develop	internet	2
develop	grid	7
develop	purpos	3
develop	strateg	1
develop	product	2
develop	fund	3
develop	extend	5
develop	mpi	1
develop	enhanc	2
develop	learn	2
develop	environment	1
develop	energi	2
develop	explor	2
develop	research	10
develop	prof	2
develop	bioscienc	1
develop	hipcat	2
develop	filter	3
develop	ga	2
develop	shown	1
develop	interest	2
develop	ampl	2
develop	qo	1
develop	technolog	2
develop	lloyd	2
develop	luo	1
develop	taesung	1
develop	vadap	1
develop	medicin	1
develop	futur	2
develop	field	2
develop	ttu	2
develop	environ	4
develop	ensembl	3
develop	goal	4
develop	sensor	1
develop	promis	2
develop	middlewar	1
develop	cluster	1
develop	ut	2
develop	methodolog	1
develop	enabl	1
develop	primari	1
develop	ping	1
develop	stem	1
develop	austin	2
develop	kalman	3
develop	implement	1
develop	gather	2
develop	break	1
develop	involv	2
develop	behavior	2
develop	display	1
develop	collect	2
develop	work	2
develop	result	2
develop	deploy	1
develop	akhil	2
develop	griden	3
develop	discuss	2
develop	collabor	3
develop	high	1
develop	sustain	3
develop	exploit	2
develop	enterpris	1
develop	observ	2
develop	assimil	1
develop	system	3
develop	institut	5
develop	issu	1
develop	rice	2
develop	import	1
develop	geolog	1
develop	ground	1
develop	area	2
develop	major	2
develop	capabl	1
develop	secur	1
develop	univers	4
develop	kim	1
develop	reservoir	3
develop	compar	1
develop	opportun	9
develop	advanc	2
develop	ravi	1
develop	manag	2
develop	dattagupta	2
develop	requir	1
develop	standard	1
develop	heinz	2
develop	compon	1
develop	support	5
develop	increas	2
develop	design	1
develop	school	1
develop	laboratori	1
develop	oil	2
develop	model	2
develop	project	6
develop	perform	1
develop	data	2
develop	particip	1
develop	carri	2
develop	storag	1
effort	lesson	1
effort	tigr	5
effort	provid	4
effort	reduc	1
effort	educ	4
effort	qualiti	2
effort	summari	2
effort	workforc	2
effort	role	2
effort	simul	1
effort	graduatefaculti	2
effort	intercampu	2
effort	applic	6
effort	comput	6
effort	processortolicens	1
effort	insight	2
effort	main	2
effort	enkf	5
effort	grid	7
effort	engag	2
effort	mpi	1
effort	learn	3
effort	research	6
effort	comparison	2
effort	aspect	1
effort	filter	2
effort	match	1
effort	user	1
effort	interest	2
effort	ampl	2
effort	qo	5
effort	petroleum	2
effort	pool	1
effort	potenti	1
effort	futur	2
effort	field	2
effort	environ	6
effort	ensembl	2
effort	account	2
effort	promis	4
effort	cluster	5
effort	methodolog	4
effort	kalman	2
effort	implement	1
effort	gather	2
